snapshot_date,employee_id,department_id,job_level,salary,performance_rating,engagement_score,is_active
2023-07-01,EMP117,DEP03,JL4,132293.0,1,1.3,1
2023-07-01,EMP118,DEP01,JL3,103198.0,4,6.3,1
2023-07-01,EMP119,DEP01,JL4,132100.0,4,6.8,1
2023-07-01,EMP120,DEP04,JL3,85372.0,4,4.4,1
2023-07-01,EMP121,DEP03,JL3,99380.0,5,9.1,1
2023-07-01,EMP122,DEP04,JL5,183038.0,4,5.9,1
2023-07-01,EMP123,DEP01,JL4,129952.0,4,6.3,1
2023-07-01,EMP125,DEP03,JL3,101696.0,4,7.5,1
2023-07-01,EMP126,DEP04,JL3,101486.0,5,6.7,1
2023-07-01,EMP127,DEP03,JL5,179185.0,2,1.1,1
2023-07-01,EMP128,DEP04,JL3,95192.0,2,2.9,1
2023-07-01,EMP129,DEP04,JL4,125674.0,4,6.8,1
2023-07-01,EMP130,DEP01,JL4,125286.0,4,4.0,1
2023-07-01,EMP131,DEP06,JL3,95853.0,4,5.9,1
2023-07-01,EMP132,DEP01,JL3,88954.0,4,8.4,1
2023-07-01,EMP133,DEP01,JL4,140046.0,4,6.4,1
2023-07-01,EMP134,DEP02,JL3,91268.0,3,4.3,1
2023-07-01,EMP135,DEP06,JL3,92881.0,4,6.4,1
2023-07-01,EMP136,DEP06,JL2,60265.0,4,7.1,1
2023-07-01,EMP137,DEP01,JL3,109247.0,2,3.0,1
2023-07-01,EMP138,DEP01,JL4,130677.0,4,7.0,1
2023-07-01,EMP140,DEP03,JL3,102346.0,5,6.8,1
2023-07-01,EMP142,DEP02,JL3,111265.0,4,7.1,1
2023-07-01,EMP143,DEP02,JL3,94917.0,4,6.3,1
2023-07-01,EMP144,DEP04,JL4,126529.0,4,4.7,1
2023-07-01,EMP146,DEP08,JL3,98968.0,3,6.2,1
2023-07-01,EMP147,DEP04,JL5,186272.0,2,1.9,1
2023-07-01,EMP148,DEP01,JL3,95520.0,4,6.5,1
2023-07-01,EMP150,DEP03,JL4,123904.0,4,5.6,1
2023-07-01,EMP151,DEP01,JL4,117536.0,4,8.0,1
2023-07-01,EMP152,DEP04,JL4,139112.0,5,7.6,1
2023-07-01,EMP154,DEP08,JL4,128621.0,4,4.8,1
2023-07-01,EMP157,DEP06,JL4,129368.0,4,4.7,1
2023-07-01,EMP158,DEP04,JL3,109047.0,3,4.1,1
2023-07-01,EMP159,DEP03,JL4,135925.0,3,4.4,1
2023-07-01,EMP160,DEP08,JL4,123820.0,4,9.1,1
2023-07-01,EMP161,DEP06,JL3,111344.0,2,2.5,1
2023-07-01,EMP162,DEP02,JL2,68926.0,3,5.3,1
2023-07-01,EMP163,DEP01,JL4,141542.0,4,5.5,1
2023-07-01,EMP164,DEP05,JL3,91357.0,4,4.7,1
2023-07-01,EMP165,DEP07,JL5,190960.0,4,7.4,1
2023-07-01,EMP166,DEP05,JL2,61228.0,5,6.1,1
2023-07-01,EMP167,DEP04,JL4,135447.0,1,1.0,1
2023-07-01,EMP168,DEP02,JL4,128970.0,5,7.0,1
2023-07-01,EMP169,DEP05,JL3,111848.0,4,7.1,1
2023-07-01,EMP171,DEP03,JL4,134536.0,4,5.6,1
2023-07-01,EMP172,DEP01,JL4,128070.0,4,5.2,1
2023-07-01,EMP173,DEP01,JL3,100494.0,3,6.5,1
2023-07-01,EMP174,DEP03,JL3,113378.0,3,5.0,1
2023-07-01,EMP175,DEP05,JL3,103867.0,1,2.3,1
2023-07-01,EMP176,DEP05,JL3,93746.0,3,5.8,1
2023-07-01,EMP177,DEP02,JL3,92280.0,2,5.5,1
2023-07-01,EMP178,DEP05,JL3,115437.0,3,3.4,1
2023-07-01,EMP179,DEP06,JL3,95857.0,5,6.9,1
2023-07-01,EMP180,DEP04,JL3,89571.0,4,5.7,1
2023-07-01,EMP183,DEP03,JL5,183672.0,3,4.4,1
2023-07-01,EMP184,DEP07,JL2,59904.0,4,4.0,1
2023-07-01,EMP185,DEP01,JL4,139472.0,4,5.6,1
2023-07-01,EMP188,DEP08,JL4,138925.0,3,5.0,1
2023-07-01,EMP189,DEP08,JL2,65903.0,3,4.8,1
2023-07-01,EMP190,DEP07,JL4,135355.0,4,7.0,1
2023-07-01,EMP191,DEP03,JL4,141336.0,4,5.4,1
2023-07-01,EMP192,DEP04,JL5,190701.0,4,8.7,1
2023-07-01,EMP193,DEP01,JL3,103294.0,4,6.0,1
2023-07-01,EMP194,DEP03,JL3,93352.0,2,4.5,1
2023-07-01,EMP195,DEP01,JL5,163224.0,3,5.2,1
2023-07-01,EMP198,DEP07,JL2,68518.0,3,5.3,1
2023-07-01,EMP199,DEP03,JL4,128261.0,5,6.9,1
2023-07-01,EMP200,DEP01,JL3,101878.0,4,7.8,1
2023-08-01,EMP007,DEP04,JL3,97024.0,2,3.2,1
2023-08-01,EMP008,DEP02,JL5,180403.0,5,7.6,1
2023-08-01,EMP013,DEP02,JL2,62919.0,5,6.9,1
2023-08-01,EMP014,DEP08,JL2,65674.0,3,4.3,1
2023-08-01,EMP015,DEP01,JL2,67000.0,2,1.9,1
2023-08-01,EMP017,DEP05,JL5,180202.0,4,7.0,1
2023-08-01,EMP023,DEP04,JL3,100823.0,3,2.9,1
2023-08-01,EMP026,DEP01,JL2,71287.0,4,6.5,1
2023-08-01,EMP034,DEP08,JL1,45006.0,4,6.2,1
2023-08-01,EMP035,DEP01,JL2,61004.0,3,4.6,1
2023-08-01,EMP036,DEP08,JL4,135060.0,3,3.7,1
2023-08-01,EMP038,DEP07,JL4,142625.0,4,8.1,1
2023-08-01,EMP039,DEP07,JL3,97475.0,3,3.4,1
2023-08-01,EMP041,DEP01,JL1,41821.0,4,6.8,1
2023-08-01,EMP043,DEP01,JL4,126279.0,3,6.2,1
2023-08-01,EMP044,DEP03,JL5,190317.0,4,6.5,1
2023-08-01,EMP050,DEP02,JL2,54754.0,3,3.3,1
2023-08-01,EMP054,DEP05,JL3,98533.0,5,6.6,1
2023-08-01,EMP055,DEP04,JL3,106454.0,4,6.5,1
2023-08-01,EMP056,DEP02,JL3,99569.0,4,7.1,1
2023-08-01,EMP058,DEP02,JL4,128056.0,3,4.7,1
2023-08-01,EMP061,DEP01,JL5,191289.0,4,7.5,1
2023-08-01,EMP062,DEP01,JL3,96623.0,5,7.6,1
2023-08-01,EMP063,DEP04,JL5,196423.0,3,4.6,1
2023-08-01,EMP064,DEP04,JL4,129703.0,5,7.5,1
2023-08-01,EMP065,DEP05,JL2,63435.0,2,2.4,1
2023-08-01,EMP066,DEP07,JL3,92997.0,3,4.3,1
2023-08-01,EMP068,DEP03,JL3,96920.0,4,6.1,1
2023-08-01,EMP069,DEP06,JL3,100569.0,3,6.1,1
2023-08-01,EMP070,DEP01,JL4,126348.0,3,1.9,1
2023-08-01,EMP071,DEP03,JL3,100157.0,3,4.6,1
2023-08-01,EMP072,DEP01,JL2,57612.0,5,7.8,1
2023-08-01,EMP073,DEP06,JL3,87295.0,1,4.0,1
2023-08-01,EMP075,DEP07,JL3,100802.0,3,5.9,1
2023-08-01,EMP076,DEP05,JL5,169472.0,3,4.8,1
2023-08-01,EMP077,DEP08,JL3,90447.0,5,7.8,1
2023-08-01,EMP079,DEP01,JL3,107564.0,3,4.7,1
2023-08-01,EMP080,DEP01,JL3,102270.0,4,5.9,1
2023-08-01,EMP081,DEP01,JL3,91989.0,4,4.9,1
2023-08-01,EMP082,DEP07,JL4,133784.0,4,6.1,1
2023-08-01,EMP083,DEP07,JL2,58534.0,3,3.7,1
2023-08-01,EMP084,DEP04,JL4,137670.0,3,6.4,1
2023-08-01,EMP085,DEP04,JL3,91506.0,4,7.2,1
2023-08-01,EMP086,DEP02,JL2,71268.0,4,7.1,1
2023-08-01,EMP088,DEP03,JL3,117579.0,3,4.3,1
2023-08-01,EMP089,DEP03,JL4,138626.0,3,4.9,1
2023-08-01,EMP090,DEP04,JL3,117080.0,5,7.7,1
2023-08-01,EMP092,DEP02,JL3,105007.0,3,5.8,1
2023-08-01,EMP093,DEP03,JL4,143856.0,4,7.0,1
2023-08-01,EMP095,DEP04,JL2,66512.0,3,4.0,1
2023-08-01,EMP096,DEP07,JL3,98991.0,5,7.4,1
2023-08-01,EMP097,DEP08,JL4,127008.0,4,6.5,1
2023-08-01,EMP100,DEP02,JL4,124515.0,4,6.3,1
2023-08-01,EMP101,DEP03,JL4,123118.0,4,4.9,1
2023-08-01,EMP103,DEP03,JL4,142624.0,4,7.1,1
2023-08-01,EMP104,DEP01,JL1,44065.0,2,2.5,1
2023-08-01,EMP105,DEP04,JL3,95589.0,3,5.4,1
2023-08-01,EMP107,DEP07,JL4,122564.0,3,3.9,1
2023-08-01,EMP109,DEP04,JL3,100846.0,4,6.3,1
2023-08-01,EMP110,DEP04,JL4,123420.0,3,6.1,1
2023-08-01,EMP111,DEP08,JL2,74583.0,1,2.7,1
2023-08-01,EMP113,DEP01,JL3,95836.0,2,2.7,1
2023-08-01,EMP114,DEP03,JL1,42731.0,1,2.7,1
2023-08-01,EMP115,DEP04,JL2,59750.0,3,4.4,1
2023-08-01,EMP116,DEP05,JL3,97926.0,2,2.9,1
2023-08-01,EMP117,DEP03,JL4,131027.0,2,1.0,1
2023-08-01,EMP118,DEP01,JL3,115590.0,3,4.1,1
2023-08-01,EMP119,DEP01,JL4,129692.0,4,4.1,1
2023-08-01,EMP120,DEP04,JL3,83837.0,3,4.7,1
2023-08-01,EMP121,DEP03,JL3,94797.0,1,1.0,1
2023-08-01,EMP122,DEP04,JL5,191463.0,5,8.8,1
2023-08-01,EMP123,DEP01,JL4,133936.0,5,8.0,1
2023-08-01,EMP125,DEP03,JL3,103974.0,3,2.9,1
2023-08-01,EMP126,DEP04,JL3,100850.0,4,5.3,1
2023-08-01,EMP127,DEP03,JL5,161336.0,4,8.7,1
2023-08-01,EMP128,DEP04,JL3,90687.0,4,8.2,1
2023-08-01,EMP129,DEP04,JL4,118651.0,5,8.9,1
2023-08-01,EMP130,DEP01,JL4,133987.0,2,1.3,1
2023-08-01,EMP131,DEP06,JL3,96114.0,4,4.7,1
2023-08-01,EMP132,DEP01,JL3,93422.0,4,5.7,1
2023-08-01,EMP133,DEP01,JL4,122715.0,3,6.5,1
2023-08-01,EMP134,DEP02,JL3,93622.0,1,1.5,1
2023-08-01,EMP135,DEP06,JL3,87288.0,3,6.1,1
2023-08-01,EMP136,DEP06,JL2,65342.0,3,4.8,1
2023-08-01,EMP137,DEP01,JL3,106337.0,4,4.7,1
2023-08-01,EMP138,DEP01,JL4,130460.0,4,5.5,1
2023-08-01,EMP140,DEP03,JL3,99324.0,4,3.7,1
2023-08-01,EMP142,DEP02,JL3,105900.0,3,3.7,1
2023-08-01,EMP143,DEP02,JL3,107770.0,3,5.5,1
2023-08-01,EMP144,DEP04,JL4,123077.0,4,5.2,1
2023-08-01,EMP146,DEP08,JL3,102453.0,4,5.8,1
2023-08-01,EMP147,DEP04,JL5,190917.0,3,4.7,1
2023-08-01,EMP148,DEP01,JL3,100948.0,4,6.7,1
2023-08-01,EMP150,DEP03,JL4,127287.0,3,7.0,1
2023-08-01,EMP151,DEP01,JL4,128848.0,4,6.9,1
2023-08-01,EMP152,DEP04,JL4,138926.0,3,4.9,1
2023-08-01,EMP154,DEP08,JL4,123246.0,4,4.4,1
2023-08-01,EMP157,DEP06,JL4,148465.0,3,2.7,1
2023-08-01,EMP158,DEP04,JL3,92748.0,3,5.2,1
2023-08-01,EMP159,DEP03,JL4,138845.0,5,7.2,1
2023-08-01,EMP160,DEP08,JL4,154764.0,2,1.8,1
2023-08-01,EMP161,DEP06,JL3,109579.0,3,3.1,1
2023-08-01,EMP162,DEP02,JL2,79275.0,3,5.3,1
2023-08-01,EMP163,DEP01,JL4,132901.0,4,8.0,1
2023-08-01,EMP164,DEP05,JL3,86681.0,4,4.9,1
2023-08-01,EMP165,DEP07,JL5,183234.0,5,7.1,1
2023-08-01,EMP166,DEP05,JL2,61471.0,3,3.3,1
2023-08-01,EMP167,DEP04,JL4,143356.0,4,4.8,1
2023-08-01,EMP168,DEP02,JL4,123975.0,3,6.3,1
2023-08-01,EMP169,DEP05,JL3,109927.0,4,7.6,1
2023-08-01,EMP171,DEP03,JL4,123827.0,4,5.5,1
2023-08-01,EMP172,DEP01,JL4,132641.0,3,4.8,1
2023-08-01,EMP173,DEP01,JL3,107566.0,2,1.9,1
2023-08-01,EMP174,DEP03,JL3,103943.0,5,8.4,1
2023-08-01,EMP175,DEP05,JL3,99160.0,4,5.3,1
2023-08-01,EMP176,DEP05,JL3,100644.0,3,5.1,1
2023-08-01,EMP177,DEP02,JL3,110405.0,4,8.0,1
2023-08-01,EMP178,DEP05,JL3,105915.0,3,4.4,1
2023-08-01,EMP179,DEP06,JL3,95825.0,3,4.7,1
2023-08-01,EMP180,DEP04,JL3,91769.0,5,9.5,1
2023-08-01,EMP183,DEP03,JL5,182277.0,4,5.8,1
2023-08-01,EMP184,DEP07,JL2,57286.0,2,3.9,1
2023-08-01,EMP185,DEP01,JL4,118036.0,3,3.9,1
2023-08-01,EMP188,DEP08,JL4,140165.0,3,3.7,1
2023-08-01,EMP189,DEP08,JL2,55769.0,3,3.7,1
2023-08-01,EMP190,DEP07,JL4,131762.0,3,5.7,1
2023-08-01,EMP191,DEP03,JL4,137347.0,4,7.1,1
2023-08-01,EMP192,DEP04,JL5,175969.0,4,6.5,1
2023-08-01,EMP193,DEP01,JL3,112114.0,4,6.5,1
2023-08-01,EMP194,DEP03,JL3,99453.0,4,6.3,1
2023-08-01,EMP195,DEP01,JL5,185473.0,3,3.9,1
2023-08-01,EMP198,DEP07,JL2,70582.0,2,4.6,1
2023-08-01,EMP199,DEP03,JL4,139223.0,4,6.7,1
2023-08-01,EMP200,DEP01,JL3,104628.0,3,3.7,1
2023-09-01,EMP002,DEP04,JL2,67262.0,4,6.0,1
2023-09-01,EMP007,DEP04,JL3,93212.0,2,4.2,1
2023-09-01,EMP008,DEP02,JL5,170033.0,4,7.4,1
2023-09-01,EMP013,DEP02,JL2,61442.0,4,6.4,1
2023-09-01,EMP014,DEP08,JL2,61457.0,3,3.2,1
2023-09-01,EMP015,DEP01,JL2,67072.0,2,1.3,1
2023-09-01,EMP017,DEP05,JL5,200289.0,3,4.2,1
2023-09-01,EMP023,DEP04,JL3,93631.0,4,8.6,1
2023-09-01,EMP026,DEP01,JL2,61575.0,4,6.5,1
2023-09-01,EMP034,DEP08,JL1,41155.0,4,5.7,1
2023-09-01,EMP035,DEP01,JL2,61728.0,4,8.1,1
2023-09-01,EMP036,DEP08,JL4,136963.0,1,1.5,1
2023-09-01,EMP038,DEP07,JL4,127963.0,4,5.0,1
2023-09-01,EMP039,DEP07,JL3,93942.0,5,6.6,1
2023-09-01,EMP041,DEP01,JL1,42082.0,3,3.9,1
2023-09-01,EMP043,DEP01,JL4,131065.0,5,8.3,1
2023-09-01,EMP044,DEP03,JL5,203967.0,2,1.8,1
2023-09-01,EMP050,DEP02,JL2,59693.0,4,5.3,1
2023-09-01,EMP053,DEP01,JL2,63911.0,5,8.8,1
2023-09-01,EMP054,DEP05,JL3,93057.0,5,7.0,1
2023-09-01,EMP055,DEP04,JL3,110851.0,3,6.0,1
2023-09-01,EMP056,DEP02,JL3,106082.0,2,4.9,1
2023-09-01,EMP057,DEP03,JL1,45588.0,5,7.6,1
2023-09-01,EMP058,DEP02,JL4,137723.0,3,4.0,1
2023-09-01,EMP061,DEP01,JL5,175054.0,5,10.0,1
2023-09-01,EMP062,DEP01,JL3,84117.0,4,6.5,1
2023-09-01,EMP063,DEP04,JL5,183172.0,4,4.4,1
2023-09-01,EMP064,DEP04,JL4,138278.0,3,1.5,1
2023-09-01,EMP065,DEP05,JL2,60824.0,4,4.8,1
2023-09-01,EMP066,DEP07,JL3,106424.0,3,4.9,1
2023-09-01,EMP068,DEP03,JL3,104641.0,2,1.6,1
2023-09-01,EMP069,DEP06,JL3,95085.0,5,7.2,1
2023-09-01,EMP070,DEP01,JL4,128261.0,4,4.2,1
2023-09-01,EMP071,DEP03,JL3,103356.0,3,6.8,1
2023-09-01,EMP072,DEP01,JL2,60215.0,2,3.7,1
2023-09-01,EMP073,DEP06,JL3,107345.0,4,4.4,1
2023-09-01,EMP075,DEP07,JL3,100321.0,3,5.0,1
2023-09-01,EMP076,DEP05,JL5,200603.0,3,3.1,1
2023-09-01,EMP077,DEP08,JL3,110224.0,4,6.1,1
2023-09-01,EMP079,DEP01,JL3,112641.0,4,4.6,1
2023-09-01,EMP080,DEP01,JL3,98455.0,3,5.1,1
2023-09-01,EMP081,DEP01,JL3,102391.0,5,8.3,1
2023-09-01,EMP082,DEP07,JL4,130177.0,1,1.2,1
2023-09-01,EMP083,DEP07,JL2,72903.0,4,6.7,1
2023-09-01,EMP084,DEP04,JL4,128359.0,5,8.4,1
2023-09-01,EMP085,DEP04,JL3,98435.0,2,2.7,1
2023-09-01,EMP086,DEP02,JL2,56318.0,3,4.6,1
2023-09-01,EMP088,DEP03,JL3,122029.0,4,4.7,1
2023-09-01,EMP089,DEP03,JL4,152366.0,4,4.0,1
2023-09-01,EMP090,DEP04,JL3,114584.0,4,7.9,1
2023-09-01,EMP092,DEP02,JL3,102212.0,4,5.8,1
2023-09-01,EMP093,DEP03,JL4,133061.0,1,1.0,1
2023-09-01,EMP095,DEP04,JL2,59368.0,4,6.2,1
2023-09-01,EMP096,DEP07,JL3,110002.0,3,5.4,1
2023-09-01,EMP097,DEP08,JL4,124219.0,5,6.7,1
2023-09-01,EMP100,DEP02,JL4,123849.0,3,4.3,1
2023-09-01,EMP101,DEP03,JL4,142768.0,5,8.5,1
2023-09-01,EMP103,DEP03,JL4,148518.0,1,1.0,1
2023-09-01,EMP104,DEP01,JL1,47263.0,2,3.4,1
2023-09-01,EMP105,DEP04,JL3,105279.0,2,4.7,1
2023-09-01,EMP107,DEP07,JL4,137622.0,5,8.5,1
2023-09-01,EMP109,DEP04,JL3,102191.0,3,3.7,1
2023-09-01,EMP110,DEP04,JL4,132907.0,4,7.8,1
2023-09-01,EMP111,DEP08,JL2,75910.0,3,3.9,1
2023-09-01,EMP113,DEP01,JL3,107653.0,4,5.8,1
2023-09-01,EMP114,DEP03,JL1,47822.0,3,6.0,1
2023-09-01,EMP115,DEP04,JL2,69737.0,2,3.7,1
2023-09-01,EMP116,DEP05,JL3,115016.0,3,4.4,1
2023-09-01,EMP117,DEP03,JL4,130651.0,3,7.5,1
2023-09-01,EMP118,DEP01,JL3,104711.0,3,4.8,1
2023-09-01,EMP119,DEP01,JL4,124989.0,4,4.3,1
2023-09-01,EMP120,DEP04,JL3,96595.0,3,2.8,1
2023-09-01,EMP121,DEP03,JL3,101965.0,4,6.3,1
2023-09-01,EMP122,DEP04,JL5,172182.0,5,6.8,1
2023-09-01,EMP123,DEP01,JL4,125747.0,1,1.0,1
2023-09-01,EMP125,DEP03,JL3,97104.0,3,4.0,1
2023-09-01,EMP126,DEP04,JL3,85619.0,4,5.7,1
2023-09-01,EMP127,DEP03,JL5,189008.0,4,7.4,1
2023-09-01,EMP128,DEP04,JL3,90645.0,3,4.2,1
2023-09-01,EMP129,DEP04,JL4,130659.0,5,8.4,1
2023-09-01,EMP130,DEP01,JL4,129935.0,3,4.2,1
2023-09-01,EMP131,DEP06,JL3,107760.0,3,4.7,1
2023-09-01,EMP132,DEP01,JL3,85811.0,3,7.8,1
2023-09-01,EMP133,DEP01,JL4,143641.0,3,5.8,1
2023-09-01,EMP134,DEP02,JL3,88468.0,3,3.7,1
2023-09-01,EMP135,DEP06,JL3,91422.0,3,1.1,1
2023-09-01,EMP136,DEP06,JL2,60587.0,3,6.3,1
2023-09-01,EMP137,DEP01,JL3,100863.0,5,8.6,1
2023-09-01,EMP138,DEP01,JL4,133362.0,4,8.0,1
2023-09-01,EMP140,DEP03,JL3,99088.0,3,3.1,1
2023-09-01,EMP142,DEP02,JL3,91380.0,3,5.2,1
2023-09-01,EMP143,DEP02,JL3,95539.0,3,4.7,1
2023-09-01,EMP144,DEP04,JL4,131178.0,4,7.1,1
2023-09-01,EMP146,DEP08,JL3,111700.0,3,4.0,1
2023-09-01,EMP147,DEP04,JL5,196329.0,4,5.9,1
2023-09-01,EMP148,DEP01,JL3,103686.0,4,7.4,1
2023-09-01,EMP150,DEP03,JL4,124314.0,3,2.9,1
2023-09-01,EMP151,DEP01,JL4,128942.0,4,6.7,1
2023-09-01,EMP152,DEP04,JL4,119012.0,5,7.3,1
2023-09-01,EMP154,DEP08,JL4,122471.0,4,6.7,1
2023-09-01,EMP156,DEP02,JL1,41382.0,4,6.1,1
2023-09-01,EMP157,DEP06,JL4,148620.0,3,2.7,1
2023-09-01,EMP158,DEP04,JL3,105565.0,3,5.6,1
2023-09-01,EMP159,DEP03,JL4,139204.0,4,8.8,1
2023-09-01,EMP160,DEP08,JL4,136249.0,4,6.6,1
2023-09-01,EMP161,DEP06,JL3,99674.0,4,6.7,1
2023-09-01,EMP162,DEP02,JL2,68783.0,3,3.5,1
2023-09-01,EMP163,DEP01,JL4,135113.0,3,4.5,1
2023-09-01,EMP164,DEP05,JL3,88015.0,2,4.6,1
2023-09-01,EMP165,DEP07,JL5,183454.0,4,7.4,1
2023-09-01,EMP166,DEP05,JL2,67841.0,4,6.0,1
2023-09-01,EMP167,DEP04,JL4,126744.0,4,5.8,1
2023-09-01,EMP168,DEP02,JL4,134442.0,5,7.0,1
2023-09-01,EMP169,DEP05,JL3,99929.0,5,8.0,1
2023-09-01,EMP171,DEP03,JL4,141935.0,5,6.2,1
2023-09-01,EMP172,DEP01,JL4,125740.0,3,4.4,1
2023-09-01,EMP173,DEP01,JL3,107007.0,2,1.8,1
2023-09-01,EMP174,DEP03,JL3,109496.0,4,5.9,1
2023-09-01,EMP175,DEP05,JL3,97325.0,4,5.4,1
2023-09-01,EMP176,DEP05,JL3,108194.0,5,5.4,1
2023-09-01,EMP177,DEP02,JL3,92671.0,4,4.1,1
2023-09-01,EMP178,DEP05,JL3,108327.0,4,7.0,1
2023-09-01,EMP179,DEP06,JL3,96584.0,4,4.8,1
2023-09-01,EMP180,DEP04,JL3,91325.0,3,4.1,1
2023-09-01,EMP183,DEP03,JL5,171973.0,3,6.1,1
2023-09-01,EMP184,DEP07,JL2,60718.0,3,4.1,1
2023-09-01,EMP185,DEP01,JL4,142085.0,4,5.0,1
2023-09-01,EMP186,DEP03,JL2,69455.0,3,3.8,1
2023-09-01,EMP188,DEP08,JL4,135603.0,3,5.5,1
2023-09-01,EMP189,DEP08,JL2,70727.0,2,5.2,1
2023-09-01,EMP190,DEP07,JL4,138890.0,3,5.3,1
2023-09-01,EMP191,DEP03,JL4,135637.0,3,4.7,1
2023-09-01,EMP192,DEP04,JL5,174349.0,4,7.0,1
2023-09-01,EMP193,DEP01,JL3,102907.0,4,3.5,1
2023-09-01,EMP194,DEP03,JL3,95749.0,5,6.3,1
2023-09-01,EMP195,DEP01,JL5,203810.0,3,4.4,1
2023-09-01,EMP198,DEP07,JL2,72295.0,2,3.0,1
2023-09-01,EMP199,DEP03,JL4,128767.0,4,6.2,1
2023-09-01,EMP200,DEP01,JL3,99042.0,2,1.0,1
2023-10-01,EMP002,DEP04,JL2,65275.0,2,4.1,1
2023-10-01,EMP007,DEP04,JL3,88752.0,4,6.4,1
2023-10-01,EMP013,DEP02,JL2,71150.0,1,2.7,1
2023-10-01,EMP014,DEP08,JL2,66214.0,3,3.3,1
2023-10-01,EMP015,DEP01,JL2,59183.0,3,4.3,1
2023-10-01,EMP017,DEP05,JL5,176201.0,5,7.4,1
2023-10-01,EMP023,DEP04,JL3,85017.0,3,3.8,1
2023-10-01,EMP026,DEP01,JL2,72117.0,4,6.8,1
2023-10-01,EMP027,DEP04,JL2,64499.0,5,5.5,1
2023-10-01,EMP034,DEP08,JL1,47763.0,3,1.7,1
2023-10-01,EMP035,DEP01,JL2,66236.0,4,7.5,1
2023-10-01,EMP036,DEP08,JL4,145203.0,5,8.4,1
2023-10-01,EMP038,DEP07,JL4,139734.0,4,7.9,1
2023-10-01,EMP039,DEP07,JL3,99291.0,4,6.2,1
2023-10-01,EMP041,DEP01,JL1,51913.0,4,6.0,1
2023-10-01,EMP043,DEP01,JL4,128207.0,1,4.5,1
2023-10-01,EMP044,DEP03,JL5,205874.0,4,6.7,1
2023-10-01,EMP050,DEP02,JL2,62766.0,2,4.1,1
2023-10-01,EMP053,DEP01,JL2,66475.0,3,5.4,1
2023-10-01,EMP054,DEP05,JL3,97420.0,4,8.2,1
2023-10-01,EMP055,DEP04,JL3,95595.0,3,2.3,1
2023-10-01,EMP056,DEP02,JL3,107879.0,3,5.7,1
2023-10-01,EMP057,DEP03,JL1,40638.0,4,6.2,1
2023-10-01,EMP058,DEP02,JL4,125448.0,4,5.2,1
2023-10-01,EMP059,DEP04,JL1,51075.0,3,3.8,1
2023-10-01,EMP061,DEP01,JL5,187459.0,4,6.4,1
2023-10-01,EMP062,DEP01,JL3,94145.0,3,2.7,1
2023-10-01,EMP063,DEP04,JL5,191670.0,5,6.4,1
2023-10-01,EMP064,DEP04,JL4,130329.0,2,2.4,1
2023-10-01,EMP065,DEP05,JL2,69038.0,4,5.7,1
2023-10-01,EMP066,DEP07,JL3,101636.0,4,6.7,1
2023-10-01,EMP068,DEP03,JL3,95491.0,4,7.4,1
2023-10-01,EMP069,DEP06,JL3,102796.0,5,9.0,1
2023-10-01,EMP070,DEP01,JL4,125330.0,2,2.0,1
2023-10-01,EMP071,DEP03,JL3,99243.0,3,4.5,1
2023-10-01,EMP072,DEP01,JL2,58573.0,4,5.1,1
2023-10-01,EMP073,DEP06,JL3,108102.0,5,4.9,1
2023-10-01,EMP075,DEP07,JL3,94165.0,4,6.5,1
2023-10-01,EMP076,DEP05,JL5,197981.0,4,7.1,1
2023-10-01,EMP077,DEP08,JL3,99290.0,4,6.4,1
2023-10-01,EMP079,DEP01,JL3,94362.0,4,7.3,1
2023-10-01,EMP080,DEP01,JL3,85298.0,3,4.3,1
2023-10-01,EMP081,DEP01,JL3,93163.0,5,6.4,1
2023-10-01,EMP082,DEP07,JL4,123617.0,3,4.8,1
2023-10-01,EMP083,DEP07,JL2,75296.0,1,1.0,1
2023-10-01,EMP084,DEP04,JL4,115583.0,4,6.3,1
2023-10-01,EMP085,DEP04,JL3,100567.0,4,5.8,1
2023-10-01,EMP086,DEP02,JL2,62956.0,3,5.8,1
2023-10-01,EMP088,DEP03,JL3,113157.0,3,4.1,1
2023-10-01,EMP089,DEP03,JL4,147361.0,5,7.6,1
2023-10-01,EMP090,DEP04,JL3,93283.0,3,5.1,1
2023-10-01,EMP092,DEP02,JL3,95829.0,3,4.0,1
2023-10-01,EMP093,DEP03,JL4,143254.0,2,1.0,1
2023-10-01,EMP095,DEP04,JL2,61651.0,4,4.6,1
2023-10-01,EMP096,DEP07,JL3,102229.0,4,5.7,1
2023-10-01,EMP097,DEP08,JL4,125945.0,2,4.2,1
2023-10-01,EMP100,DEP02,JL4,124539.0,4,7.0,1
2023-10-01,EMP101,DEP03,JL4,135769.0,3,4.9,1
2023-10-01,EMP103,DEP03,JL4,136765.0,4,4.5,1
2023-10-01,EMP104,DEP01,JL1,46529.0,3,6.8,1
2023-10-01,EMP105,DEP04,JL3,96281.0,3,6.8,1
2023-10-01,EMP107,DEP07,JL4,127654.0,4,6.6,1
2023-10-01,EMP109,DEP04,JL3,98662.0,3,4.6,1
2023-10-01,EMP110,DEP04,JL4,121080.0,1,1.8,1
2023-10-01,EMP111,DEP08,JL2,66881.0,4,6.8,1
2023-10-01,EMP113,DEP01,JL3,91781.0,3,5.1,1
2023-10-01,EMP114,DEP03,JL1,48516.0,5,6.0,1
2023-10-01,EMP115,DEP04,JL2,65741.0,5,4.8,1
