budget_id,cost_center_id,account_id,department_id,budget_month,budget_amount
963,CC006,ACC013,DEPT05,2023-03-01,2231.3
964,CC006,ACC013,DEPT05,2023-04-01,2328.79
965,CC006,ACC013,DEPT05,2023-05-01,2209.18
966,CC006,ACC013,DEPT05,2023-06-01,2343.15
967,CC006,ACC013,DEPT05,2023-07-01,2225.6
968,CC006,ACC013,DEPT05,2023-08-01,2046.17
969,CC006,ACC013,DEPT05,2023-09-01,2221.43
970,CC006,ACC013,DEPT05,2023-10-01,2417.46
971,CC006,ACC013,DEPT05,2023-11-01,2017.0
972,CC006,ACC013,DEPT05,2023-12-01,2345.46
973,CC006,ACC013,DEPT05,2024-01-01,2382.64
974,CC006,ACC013,DEPT05,2024-02-01,2229.25
975,CC006,ACC013,DEPT05,2024-03-01,2201.1
976,CC006,ACC013,DEPT05,2024-04-01,2425.73
977,CC006,ACC013,DEPT05,2024-05-01,2024.75
978,CC006,ACC013,DEPT05,2024-06-01,2210.39
979,CC006,ACC013,DEPT05,2024-07-01,2176.05
980,CC006,ACC013,DEPT05,2024-08-01,2302.34
981,CC006,ACC013,DEPT05,2024-09-01,2215.4
982,CC006,ACC013,DEPT05,2024-10-01,2401.61
983,CC006,ACC013,DEPT05,2024-11-01,2030.38
984,CC006,ACC013,DEPT05,2024-12-01,2033.62
985,CC006,ACC008,DEPT05,2023-01-01,33138.1
986,CC006,ACC008,DEPT05,2023-02-01,34657.46
987,CC006,ACC008,DEPT05,2023-03-01,37256.29
988,CC006,ACC008,DEPT05,2023-04-01,36641.38
989,CC006,ACC008,DEPT05,2023-05-01,35021.59
990,CC006,ACC008,DEPT05,2023-06-01,39880.46
991,CC006,ACC008,DEPT05,2023-07-01,36512.19
992,CC006,ACC008,DEPT05,2023-08-01,35954.47
993,CC006,ACC008,DEPT05,2023-09-01,37055.61
994,CC006,ACC008,DEPT05,2023-10-01,33381.21
995,CC006,ACC008,DEPT05,2023-11-01,37754.94
996,CC006,ACC008,DEPT05,2023-12-01,38851.01
997,CC006,ACC008,DEPT05,2024-01-01,37385.78
998,CC006,ACC008,DEPT05,2024-02-01,38242.56
999,CC006,ACC008,DEPT05,2024-03-01,37893.28
1000,CC006,ACC008,DEPT05,2024-04-01,34222.02
1001,CC006,ACC008,DEPT05,2024-05-01,35938.79
1002,CC006,ACC008,DEPT05,2024-06-01,34319.79
1003,CC006,ACC008,DEPT05,2024-07-01,35121.36
1004,CC006,ACC008,DEPT05,2024-08-01,35952.9
1005,CC006,ACC008,DEPT05,2024-09-01,35680.66
1006,CC006,ACC008,DEPT05,2024-10-01,33351.51
1007,CC006,ACC008,DEPT05,2024-11-01,35758.86
1008,CC006,ACC008,DEPT05,2024-12-01,37488.78
1009,CC006,ACC015,DEPT05,2023-01-01,2032.6
1010,CC006,ACC015,DEPT05,2023-02-01,2369.14
1011,CC006,ACC015,DEPT05,2023-03-01,1995.25
1012,CC006,ACC015,DEPT05,2023-04-01,2329.3
1013,CC006,ACC015,DEPT05,2023-05-01,2006.65
1014,CC006,ACC015,DEPT05,2023-06-01,2008.11
1015,CC006,ACC015,DEPT05,2023-07-01,2288.68
1016,CC006,ACC015,DEPT05,2023-08-01,2320.56
1017,CC006,ACC015,DEPT05,2023-09-01,2208.98
1018,CC006,ACC015,DEPT05,2023-10-01,2222.13
1019,CC006,ACC015,DEPT05,2023-11-01,2211.26
1020,CC006,ACC015,DEPT05,2023-12-01,2109.93
1021,CC006,ACC015,DEPT05,2024-01-01,2019.32
1022,CC006,ACC015,DEPT05,2024-02-01,2120.4
1023,CC006,ACC015,DEPT05,2024-03-01,2256.59
1024,CC006,ACC015,DEPT05,2024-04-01,2293.7
1025,CC006,ACC015,DEPT05,2024-05-01,2345.16
1026,CC006,ACC015,DEPT05,2024-06-01,2280.93
1027,CC006,ACC015,DEPT05,2024-07-01,2388.98
1028,CC006,ACC015,DEPT05,2024-08-01,2228.22
1029,CC006,ACC015,DEPT05,2024-09-01,2119.54
1030,CC006,ACC015,DEPT05,2024-10-01,2218.39
1031,CC006,ACC015,DEPT05,2024-11-01,2058.86
1032,CC006,ACC015,DEPT05,2024-12-01,2252.83
1033,CC006,ACC007,DEPT05,2023-01-01,3910.03
1034,CC006,ACC007,DEPT05,2023-02-01,4535.49
1035,CC006,ACC007,DEPT05,2023-03-01,4130.08
1036,CC006,ACC007,DEPT05,2023-04-01,4465.27
1037,CC006,ACC007,DEPT05,2023-05-01,4305.32
1038,CC006,ACC007,DEPT05,2023-06-01,4503.12
1039,CC006,ACC007,DEPT05,2023-07-01,4535.31
1040,CC006,ACC007,DEPT05,2023-08-01,4645.1
1041,CC006,ACC007,DEPT05,2023-09-01,4512.63
1042,CC006,ACC007,DEPT05,2023-10-01,4338.81
1043,CC006,ACC007,DEPT05,2023-11-01,4363.53
1044,CC006,ACC007,DEPT05,2023-12-01,3840.48
1045,CC006,ACC007,DEPT05,2024-01-01,4606.52
1046,CC006,ACC007,DEPT05,2024-02-01,4521.99
1047,CC006,ACC007,DEPT05,2024-03-01,4045.13
1048,CC006,ACC007,DEPT05,2024-04-01,3971.29
1049,CC006,ACC007,DEPT05,2024-05-01,4414.44
1050,CC006,ACC007,DEPT05,2024-06-01,4080.37
1051,CC006,ACC007,DEPT05,2024-07-01,4106.54
1052,CC006,ACC007,DEPT05,2024-08-01,3823.38
1053,CC006,ACC007,DEPT05,2024-09-01,4556.27
1054,CC006,ACC007,DEPT05,2024-10-01,4298.72
1055,CC006,ACC007,DEPT05,2024-11-01,4158.27
1056,CC006,ACC007,DEPT05,2024-12-01,3938.58
1057,CC007,ACC002,DEPT02,2023-01-01,35532.15
1058,CC007,ACC002,DEPT02,2023-02-01,36708.78
1059,CC007,ACC002,DEPT02,2023-03-01,36806.02
1060,CC007,ACC002,DEPT02,2023-04-01,41513.4
1061,CC007,ACC002,DEPT02,2023-05-01,38879.94
1062,CC007,ACC002,DEPT02,2023-06-01,41070.41
1063,CC007,ACC002,DEPT02,2023-07-01,35518.19
1064,CC007,ACC002,DEPT02,2023-08-01,40086.97
1065,CC007,ACC002,DEPT02,2023-09-01,34710.89
1066,CC007,ACC002,DEPT02,2023-10-01,34953.65
1067,CC007,ACC002,DEPT02,2023-11-01,37711.83
1068,CC007,ACC002,DEPT02,2023-12-01,37566.13
1069,CC007,ACC002,DEPT02,2024-01-01,38962.73
1070,CC007,ACC002,DEPT02,2024-02-01,37491.13
1071,CC007,ACC002,DEPT02,2024-03-01,35975.86
1072,CC007,ACC002,DEPT02,2024-04-01,38240.02
1073,CC007,ACC002,DEPT02,2024-05-01,36964.63
1074,CC007,ACC002,DEPT02,2024-06-01,35177.24
1075,CC007,ACC002,DEPT02,2024-07-01,39505.49
1076,CC007,ACC002,DEPT02,2024-08-01,38856.37
1077,CC007,ACC002,DEPT02,2024-09-01,38351.32
1078,CC007,ACC002,DEPT02,2024-10-01,36684.23
1079,CC007,ACC002,DEPT02,2024-11-01,36013.62
1080,CC007,ACC002,DEPT02,2024-12-01,41841.75
1081,CC007,ACC012,DEPT02,2023-01-01,1404.78
1082,CC007,ACC012,DEPT02,2023-02-01,1626.01
1083,CC007,ACC012,DEPT02,2023-03-01,1572.87
1084,CC007,ACC012,DEPT02,2023-04-01,1571.92
1085,CC007,ACC012,DEPT02,2023-05-01,1430.16
1086,CC007,ACC012,DEPT02,2023-06-01,1379.56
1087,CC007,ACC012,DEPT02,2023-07-01,1492.26
1088,CC007,ACC012,DEPT02,2023-08-01,1472.33
1089,CC007,ACC012,DEPT02,2023-09-01,1382.31
1090,CC007,ACC012,DEPT02,2023-10-01,1502.77
1091,CC007,ACC012,DEPT02,2023-11-01,1412.45
1092,CC007,ACC012,DEPT02,2023-12-01,1510.57
1093,CC007,ACC012,DEPT02,2024-01-01,1543.22
1094,CC007,ACC012,DEPT02,2024-02-01,1449.49
1095,CC007,ACC012,DEPT02,2024-03-01,1462.3
1096,CC007,ACC012,DEPT02,2024-04-01,1565.31
1097,CC007,ACC012,DEPT02,2024-05-01,1473.99
1098,CC007,ACC012,DEPT02,2024-06-01,1481.02
1099,CC007,ACC012,DEPT02,2024-07-01,1366.98
1100,CC007,ACC012,DEPT02,2024-08-01,1437.22
1101,CC007,ACC012,DEPT02,2024-09-01,1471.92
1102,CC007,ACC012,DEPT02,2024-10-01,1464.5
1103,CC007,ACC012,DEPT02,2024-11-01,1534.88
1104,CC007,ACC012,DEPT02,2024-12-01,1430.19
1105,CC007,ACC009,DEPT02,2023-01-01,7942.85
1106,CC007,ACC009,DEPT02,2023-02-01,6788.62
1107,CC007,ACC009,DEPT02,2023-03-01,7915.84
1108,CC007,ACC009,DEPT02,2023-04-01,7207.44
1109,CC007,ACC009,DEPT02,2023-05-01,7540.94
1110,CC007,ACC009,DEPT02,2023-06-01,7064.68
1111,CC007,ACC009,DEPT02,2023-07-01,7173.46
1112,CC007,ACC009,DEPT02,2023-08-01,6692.71
1113,CC007,ACC009,DEPT02,2023-09-01,7171.95
1114,CC007,ACC009,DEPT02,2023-10-01,7120.77
1115,CC007,ACC009,DEPT02,2023-11-01,6653.16
1116,CC007,ACC009,DEPT02,2023-12-01,7803.82
1117,CC007,ACC009,DEPT02,2024-01-01,7622.6
1118,CC007,ACC009,DEPT02,2024-02-01,6860.84
1119,CC007,ACC009,DEPT02,2024-03-01,7671.0
1120,CC007,ACC009,DEPT02,2024-04-01,6649.86
1121,CC007,ACC009,DEPT02,2024-05-01,7459.01
1122,CC007,ACC009,DEPT02,2024-06-01,7309.89
1123,CC007,ACC009,DEPT02,2024-07-01,6820.64
1124,CC007,ACC009,DEPT02,2024-08-01,7666.8
1125,CC007,ACC009,DEPT02,2024-09-01,7049.06
1126,CC007,ACC009,DEPT02,2024-10-01,7931.26
1127,CC007,ACC009,DEPT02,2024-11-01,7476.76
1128,CC007,ACC009,DEPT02,2024-12-01,6753.48
1129,CC007,ACC004,DEPT02,2023-01-01,8178.51
1130,CC007,ACC004,DEPT02,2023-02-01,8036.7
1131,CC007,ACC004,DEPT02,2023-03-01,8001.22
1132,CC007,ACC004,DEPT02,2023-04-01,9043.81
1133,CC007,ACC004,DEPT02,2023-05-01,7867.92
1134,CC007,ACC004,DEPT02,2023-06-01,9374.21
1135,CC007,ACC004,DEPT02,2023-07-01,8818.18
1136,CC007,ACC004,DEPT02,2023-08-01,8536.17
1137,CC007,ACC004,DEPT02,2023-09-01,8707.76
1138,CC007,ACC004,DEPT02,2023-10-01,8734.81
1139,CC007,ACC004,DEPT02,2023-11-01,8909.64
1140,CC007,ACC004,DEPT02,2023-12-01,9255.14
1141,CC007,ACC004,DEPT02,2024-01-01,8844.05
1142,CC007,ACC004,DEPT02,2024-02-01,9434.81
1143,CC007,ACC004,DEPT02,2024-03-01,8294.14
1144,CC007,ACC004,DEPT02,2024-04-01,9408.06
1145,CC007,ACC004,DEPT02,2024-05-01,8281.99
1146,CC007,ACC004,DEPT02,2024-06-01,8494.57
1147,CC007,ACC004,DEPT02,2024-07-01,8544.71
1148,CC007,ACC004,DEPT02,2024-08-01,8824.09
1149,CC007,ACC004,DEPT02,2024-09-01,9107.74
1150,CC007,ACC004,DEPT02,2024-10-01,8755.37
1151,CC007,ACC004,DEPT02,2024-11-01,8343.55
1152,CC007,ACC004,DEPT02,2024-12-01,7865.92
1153,CC007,ACC007,DEPT02,2023-01-01,6005.46
1154,CC007,ACC007,DEPT02,2023-02-01,6443.7
1155,CC007,ACC007,DEPT02,2023-03-01,6335.62
1156,CC007,ACC007,DEPT02,2023-04-01,6808.89
1157,CC007,ACC007,DEPT02,2023-05-01,7249.21
1158,CC007,ACC007,DEPT02,2023-06-01,6075.19
1159,CC007,ACC007,DEPT02,2023-07-01,6741.94
1160,CC007,ACC007,DEPT02,2023-08-01,6464.54
1161,CC007,ACC007,DEPT02,2023-09-01,6723.74
1162,CC007,ACC007,DEPT02,2023-10-01,7218.59
1163,CC007,ACC007,DEPT02,2023-11-01,6933.63
1164,CC007,ACC007,DEPT02,2023-12-01,6009.98
1165,CC007,ACC007,DEPT02,2024-01-01,7158.8
1166,CC007,ACC007,DEPT02,2024-02-01,6712.26
1167,CC007,ACC007,DEPT02,2024-03-01,6204.81
1168,CC007,ACC007,DEPT02,2024-04-01,6756.4
1169,CC007,ACC007,DEPT02,2024-05-01,6619.23
1170,CC007,ACC007,DEPT02,2024-06-01,7223.21
1171,CC007,ACC007,DEPT02,2024-07-01,6551.94
1172,CC007,ACC007,DEPT02,2024-08-01,7028.98
1173,CC007,ACC007,DEPT02,2024-09-01,7063.94
1174,CC007,ACC007,DEPT02,2024-10-01,7255.85
1175,CC007,ACC007,DEPT02,2024-11-01,6067.29
1176,CC007,ACC007,DEPT02,2024-12-01,6810.82
1177,CC007,ACC011,DEPT02,2023-01-01,3817.62
1178,CC007,ACC011,DEPT02,2023-02-01,4025.35
1179,CC007,ACC011,DEPT02,2023-03-01,3683.06
1180,CC007,ACC011,DEPT02,2023-04-01,3745.91
1181,CC007,ACC011,DEPT02,2023-05-01,3565.64
1182,CC007,ACC011,DEPT02,2023-06-01,3971.8
1183,CC007,ACC011,DEPT02,2023-07-01,3582.88
1184,CC007,ACC011,DEPT02,2023-08-01,3866.62
1185,CC007,ACC011,DEPT02,2023-09-01,3796.56
1186,CC007,ACC011,DEPT02,2023-10-01,3337.26
1187,CC007,ACC011,DEPT02,2023-11-01,3761.37
1188,CC007,ACC011,DEPT02,2023-12-01,3544.2
1189,CC007,ACC011,DEPT02,2024-01-01,3540.57
1190,CC007,ACC011,DEPT02,2024-02-01,3707.91
1191,CC007,ACC011,DEPT02,2024-03-01,3582.26
1192,CC007,ACC011,DEPT02,2024-04-01,3483.61
1193,CC007,ACC011,DEPT02,2024-05-01,3923.14
1194,CC007,ACC011,DEPT02,2024-06-01,4005.87
1195,CC007,ACC011,DEPT02,2024-07-01,3740.7
1196,CC007,ACC011,DEPT02,2024-08-01,3409.11
1197,CC007,ACC011,DEPT02,2024-09-01,3358.62
1198,CC007,ACC011,DEPT02,2024-10-01,3785.36
1199,CC007,ACC011,DEPT02,2024-11-01,3970.93
1200,CC007,ACC011,DEPT02,2024-12-01,3526.3
1201,CC008,ACC003,DEPT02,2023-01-01,6047.21
1202,CC008,ACC003,DEPT02,2023-02-01,6331.13
1203,CC008,ACC003,DEPT02,2023-03-01,6389.31
1204,CC008,ACC003,DEPT02,2023-04-01,6290.85
1205,CC008,ACC003,DEPT02,2023-05-01,5338.94
1206,CC008,ACC003,DEPT02,2023-06-01,6009.58
1207,CC008,ACC003,DEPT02,2023-07-01,5821.33
1208,CC008,ACC003,DEPT02,2023-08-01,5251.51
1209,CC008,ACC003,DEPT02,2023-09-01,5589.31
1210,CC008,ACC003,DEPT02,2023-10-01,6335.85
1211,CC008,ACC003,DEPT02,2023-11-01,5627.51
1212,CC008,ACC003,DEPT02,2023-12-01,6120.81
1213,CC008,ACC003,DEPT02,2024-01-01,5453.48
1214,CC008,ACC003,DEPT02,2024-02-01,6392.58
1215,CC008,ACC003,DEPT02,2024-03-01,5410.41
1216,CC008,ACC003,DEPT02,2024-04-01,5574.11
1217,CC008,ACC003,DEPT02,2024-05-01,6146.34
1218,CC008,ACC003,DEPT02,2024-06-01,5820.4
1219,CC008,ACC003,DEPT02,2024-07-01,5857.69
1220,CC008,ACC003,DEPT02,2024-08-01,6088.84
1221,CC008,ACC003,DEPT02,2024-09-01,5842.3
1222,CC008,ACC003,DEPT02,2024-10-01,5999.67
1223,CC008,ACC003,DEPT02,2024-11-01,6248.94
1224,CC008,ACC003,DEPT02,2024-12-01,5948.65
1225,CC008,ACC010,DEPT02,2023-01-01,21332.67
1226,CC008,ACC010,DEPT02,2023-02-01,21454.56
1227,CC008,ACC010,DEPT02,2023-03-01,23801.3
1228,CC008,ACC010,DEPT02,2023-04-01,23489.14
1229,CC008,ACC010,DEPT02,2023-05-01,24762.96
1230,CC008,ACC010,DEPT02,2023-06-01,23931.18
1231,CC008,ACC010,DEPT02,2023-07-01,20825.92
1232,CC008,ACC010,DEPT02,2023-08-01,22295.41
1233,CC008,ACC010,DEPT02,2023-09-01,23923.86
1234,CC008,ACC010,DEPT02,2023-10-01,25069.74
1235,CC008,ACC010,DEPT02,2023-11-01,23424.3
1236,CC008,ACC010,DEPT02,2023-12-01,24074.22
1237,CC008,ACC010,DEPT02,2024-01-01,24218.19
1238,CC008,ACC010,DEPT02,2024-02-01,21698.2
1239,CC008,ACC010,DEPT02,2024-03-01,21721.88
1240,CC008,ACC010,DEPT02,2024-04-01,25051.45
1241,CC008,ACC010,DEPT02,2024-05-01,24220.8
1242,CC008,ACC010,DEPT02,2024-06-01,24769.0
1243,CC008,ACC010,DEPT02,2024-07-01,21514.92
1244,CC008,ACC010,DEPT02,2024-08-01,23734.66
1245,CC008,ACC010,DEPT02,2024-09-01,23240.16
1246,CC008,ACC010,DEPT02,2024-10-01,22645.12
1247,CC008,ACC010,DEPT02,2024-11-01,24152.36
1248,CC008,ACC010,DEPT02,2024-12-01,24192.17
1249,CC008,ACC012,DEPT02,2023-01-01,5436.26
1250,CC008,ACC012,DEPT02,2023-02-01,5152.66
1251,CC008,ACC012,DEPT02,2023-03-01,5194.26
1252,CC008,ACC012,DEPT02,2023-04-01,5641.84
1253,CC008,ACC012,DEPT02,2023-05-01,5938.41
1254,CC008,ACC012,DEPT02,2023-06-01,5031.21
1255,CC008,ACC012,DEPT02,2023-07-01,5504.71
1256,CC008,ACC012,DEPT02,2023-08-01,5383.82
1257,CC008,ACC012,DEPT02,2023-09-01,6006.16
1258,CC008,ACC012,DEPT02,2023-10-01,5759.81
1259,CC008,ACC012,DEPT02,2023-11-01,5543.74
1260,CC008,ACC012,DEPT02,2023-12-01,5111.34
1261,CC008,ACC012,DEPT02,2024-01-01,5066.25
1262,CC008,ACC012,DEPT02,2024-02-01,5150.73
1263,CC008,ACC012,DEPT02,2024-03-01,5470.15
1264,CC008,ACC012,DEPT02,2024-04-01,5540.92
1265,CC008,ACC012,DEPT02,2024-05-01,5892.04
1266,CC008,ACC012,DEPT02,2024-06-01,5074.91
1267,CC008,ACC012,DEPT02,2024-07-01,5979.86
1268,CC008,ACC012,DEPT02,2024-08-01,5876.19
1269,CC008,ACC012,DEPT02,2024-09-01,5951.27
1270,CC008,ACC012,DEPT02,2024-10-01,6001.93
1271,CC008,ACC012,DEPT02,2024-11-01,5432.1
1272,CC008,ACC012,DEPT02,2024-12-01,5411.72
1273,CC008,ACC002,DEPT02,2023-01-01,34162.57
1274,CC008,ACC002,DEPT02,2023-02-01,32033.17
1275,CC008,ACC002,DEPT02,2023-03-01,33032.52
1276,CC008,ACC002,DEPT02,2023-04-01,33690.76
1277,CC008,ACC002,DEPT02,2023-05-01,32155.37
1278,CC008,ACC002,DEPT02,2023-06-01,36459.61
1279,CC008,ACC002,DEPT02,2023-07-01,33806.86
1280,CC008,ACC002,DEPT02,2023-08-01,32483.75
1281,CC008,ACC002,DEPT02,2023-09-01,31730.42
1282,CC008,ACC002,DEPT02,2023-10-01,37876.76
1283,CC008,ACC002,DEPT02,2023-11-01,34765.87
1284,CC008,ACC002,DEPT02,2023-12-01,37273.48
1285,CC008,ACC002,DEPT02,2024-01-01,36768.2
1286,CC008,ACC002,DEPT02,2024-02-01,34742.49
1287,CC008,ACC002,DEPT02,2024-03-01,35764.94
1288,CC008,ACC002,DEPT02,2024-04-01,37796.09
1289,CC008,ACC002,DEPT02,2024-05-01,31595.48
1290,CC008,ACC002,DEPT02,2024-06-01,32970.41
1291,CC008,ACC002,DEPT02,2024-07-01,32508.01
1292,CC008,ACC002,DEPT02,2024-08-01,38036.38
1293,CC008,ACC002,DEPT02,2024-09-01,35719.72
1294,CC008,ACC002,DEPT02,2024-10-01,34421.88
1295,CC008,ACC002,DEPT02,2024-11-01,36889.37
1296,CC008,ACC002,DEPT02,2024-12-01,33124.12
1297,CC008,ACC005,DEPT02,2023-01-01,1756.01
1298,CC008,ACC005,DEPT02,2023-02-01,1904.43
1299,CC008,ACC005,DEPT02,2023-03-01,1898.45
1300,CC008,ACC005,DEPT02,2023-04-01,1690.92
1301,CC008,ACC005,DEPT02,2023-05-01,1977.71
1302,CC008,ACC005,DEPT02,2023-06-01,1852.88
1303,CC008,ACC005,DEPT02,2023-07-01,1866.3
1304,CC008,ACC005,DEPT02,2023-08-01,1901.84
1305,CC008,ACC005,DEPT02,2023-09-01,1880.75
1306,CC008,ACC005,DEPT02,2023-10-01,1933.93
1307,CC008,ACC005,DEPT02,2023-11-01,1775.59
1308,CC008,ACC005,DEPT02,2023-12-01,1668.22
1309,CC008,ACC005,DEPT02,2024-01-01,1798.39
1310,CC008,ACC005,DEPT02,2024-02-01,1879.13
1311,CC008,ACC005,DEPT02,2024-03-01,1737.06
1312,CC008,ACC005,DEPT02,2024-04-01,1915.28
1313,CC008,ACC005,DEPT02,2024-05-01,1861.64
1314,CC008,ACC005,DEPT02,2024-06-01,1801.28
1315,CC008,ACC005,DEPT02,2024-07-01,2020.96
1316,CC008,ACC005,DEPT02,2024-08-01,1869.27
1317,CC008,ACC005,DEPT02,2024-09-01,1959.08
1318,CC008,ACC005,DEPT02,2024-10-01,1855.76
1319,CC008,ACC005,DEPT02,2024-11-01,1675.18
1320,CC008,ACC005,DEPT02,2024-12-01,1991.29
1321,CC008,ACC009,DEPT02,2023-01-01,2507.9
1322,CC008,ACC009,DEPT02,2023-02-01,2500.93
1323,CC008,ACC009,DEPT02,2023-03-01,2692.87
1324,CC008,ACC009,DEPT02,2023-04-01,2492.61
1325,CC008,ACC009,DEPT02,2023-05-01,2344.02
1326,CC008,ACC009,DEPT02,2023-06-01,2433.1
1327,CC008,ACC009,DEPT02,2023-07-01,2646.57
1328,CC008,ACC009,DEPT02,2023-08-01,2362.55
1329,CC008,ACC009,DEPT02,2023-09-01,2607.98
1330,CC008,ACC009,DEPT02,2023-10-01,2697.67
1331,CC008,ACC009,DEPT02,2023-11-01,2377.82
1332,CC008,ACC009,DEPT02,2023-12-01,2490.15
1333,CC008,ACC009,DEPT02,2024-01-01,2483.09
1334,CC008,ACC009,DEPT02,2024-02-01,2639.23
1335,CC008,ACC009,DEPT02,2024-03-01,2735.5
1336,CC008,ACC009,DEPT02,2024-04-01,2660.72
1337,CC008,ACC009,DEPT02,2024-05-01,2812.7
1338,CC008,ACC009,DEPT02,2024-06-01,2554.93
1339,CC008,ACC009,DEPT02,2024-07-01,2402.9
1340,CC008,ACC009,DEPT02,2024-08-01,2378.56
1341,CC008,ACC009,DEPT02,2024-09-01,2676.82
1342,CC008,ACC009,DEPT02,2024-10-01,2793.6
1343,CC008,ACC009,DEPT02,2024-11-01,2328.33
1344,CC008,ACC009,DEPT02,2024-12-01,2412.81
1345,CC008,ACC007,DEPT02,2023-01-01,10675.81
1346,CC008,ACC007,DEPT02,2023-02-01,9545.56
1347,CC008,ACC007,DEPT02,2023-03-01,9534.62
1348,CC008,ACC007,DEPT02,2023-04-01,9709.35
1349,CC008,ACC007,DEPT02,2023-05-01,10536.3
1350,CC008,ACC007,DEPT02,2023-06-01,9858.36
1351,CC008,ACC007,DEPT02,2023-07-01,8992.57
1352,CC008,ACC007,DEPT02,2023-08-01,10202.28
1353,CC008,ACC007,DEPT02,2023-09-01,9487.12
1354,CC008,ACC007,DEPT02,2023-10-01,10628.93
1355,CC008,ACC007,DEPT02,2023-11-01,9014.74
1356,CC008,ACC007,DEPT02,2023-12-01,10219.79
1357,CC008,ACC007,DEPT02,2024-01-01,9461.56
1358,CC008,ACC007,DEPT02,2024-02-01,10504.45
1359,CC008,ACC007,DEPT02,2024-03-01,9786.12
1360,CC008,ACC007,DEPT02,2024-04-01,9712.91
1361,CC008,ACC007,DEPT02,2024-05-01,9791.64
1362,CC008,ACC007,DEPT02,2024-06-01,10815.93
1363,CC008,ACC007,DEPT02,2024-07-01,9592.03
1364,CC008,ACC007,DEPT02,2024-08-01,9290.3
1365,CC008,ACC007,DEPT02,2024-09-01,10291.81
1366,CC008,ACC007,DEPT02,2024-10-01,9648.14
1367,CC008,ACC007,DEPT02,2024-11-01,10500.39
1368,CC008,ACC007,DEPT02,2024-12-01,9448.68
1369,CC008,ACC006,DEPT02,2023-01-01,15544.48
1370,CC008,ACC006,DEPT02,2023-02-01,15563.76
1371,CC008,ACC006,DEPT02,2023-03-01,17345.61
1372,CC008,ACC006,DEPT02,2023-04-01,14774.15
1373,CC008,ACC006,DEPT02,2023-05-01,15131.82
1374,CC008,ACC006,DEPT02,2023-06-01,14528.38
1375,CC008,ACC006,DEPT02,2023-07-01,15239.62
1376,CC008,ACC006,DEPT02,2023-08-01,15137.73
1377,CC008,ACC006,DEPT02,2023-09-01,15612.09
1378,CC008,ACC006,DEPT02,2023-10-01,16469.87
1379,CC008,ACC006,DEPT02,2023-11-01,14730.55
1380,CC008,ACC006,DEPT02,2023-12-01,15605.75
1381,CC008,ACC006,DEPT02,2024-01-01,15615.92
1382,CC008,ACC006,DEPT02,2024-02-01,16498.76
1383,CC008,ACC006,DEPT02,2024-03-01,17082.07
1384,CC008,ACC006,DEPT02,2024-04-01,16145.34
1385,CC008,ACC006,DEPT02,2024-05-01,15577.44
1386,CC008,ACC006,DEPT02,2024-06-01,16223.05
1387,CC008,ACC006,DEPT02,2024-07-01,16702.87
1388,CC008,ACC006,DEPT02,2024-08-01,14385.58
1389,CC008,ACC006,DEPT02,2024-09-01,16323.16
1390,CC008,ACC006,DEPT02,2024-10-01,15486.75
1391,CC008,ACC006,DEPT02,2024-11-01,15824.11
1392,CC008,ACC006,DEPT02,2024-12-01,16571.62
1393,CC008,ACC014,DEPT02,2023-01-01,8155.75
1394,CC008,ACC014,DEPT02,2023-02-01,9627.25
1395,CC008,ACC014,DEPT02,2023-03-01,9320.22
1396,CC008,ACC014,DEPT02,2023-04-01,8888.38
1397,CC008,ACC014,DEPT02,2023-05-01,8326.91
1398,CC008,ACC014,DEPT02,2023-06-01,8524.48
1399,CC008,ACC014,DEPT02,2023-07-01,9260.95
1400,CC008,ACC014,DEPT02,2023-08-01,8751.55
1401,CC008,ACC014,DEPT02,2023-09-01,9808.68
1402,CC008,ACC014,DEPT02,2023-10-01,8157.99
1403,CC008,ACC014,DEPT02,2023-11-01,8375.88
1404,CC008,ACC014,DEPT02,2023-12-01,8909.53
1405,CC008,ACC014,DEPT02,2024-01-01,8767.41
1406,CC008,ACC014,DEPT02,2024-02-01,8898.76
1407,CC008,ACC014,DEPT02,2024-03-01,8238.09
1408,CC008,ACC014,DEPT02,2024-04-01,8347.54
1409,CC008,ACC014,DEPT02,2024-05-01,8760.19
1410,CC008,ACC014,DEPT02,2024-06-01,8665.57
1411,CC008,ACC014,DEPT02,2024-07-01,8601.32
1412,CC008,ACC014,DEPT02,2024-08-01,9828.57
1413,CC008,ACC014,DEPT02,2024-09-01,8146.34
1414,CC008,ACC014,DEPT02,2024-10-01,8434.58
1415,CC008,ACC014,DEPT02,2024-11-01,9031.61
1416,CC008,ACC014,DEPT02,2024-12-01,9744.02
1417,CC009,ACC005,DEPT08,2023-01-01,7632.57
1418,CC009,ACC005,DEPT08,2023-02-01,8638.8
1419,CC009,ACC005,DEPT08,2023-03-01,7960.52
1420,CC009,ACC005,DEPT08,2023-04-01,7372.7
1421,CC009,ACC005,DEPT08,2023-05-01,8537.28
1422,CC009,ACC005,DEPT08,2023-06-01,7898.07
1423,CC009,ACC005,DEPT08,2023-07-01,8610.41
1424,CC009,ACC005,DEPT08,2023-08-01,7887.01
1425,CC009,ACC005,DEPT08,2023-09-01,7317.12
1426,CC009,ACC005,DEPT08,2023-10-01,8264.72
1427,CC009,ACC005,DEPT08,2023-11-01,8525.63
1428,CC009,ACC005,DEPT08,2023-12-01,7686.81
