order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,shipping_cost
ORD02701,2024-10-30,C0189,P0038,S02,2,36.37,0.05,11.28
ORD02702,2024-03-09,C0415,P0093,S02,1,261.18,0.2,14.19
ORD02703,2024-09-02,C0085,P0011,S01,5,25.45,0.25,12.88
ORD02704,2024-02-14,C0185,P0108,S01,3,166.32,0.05,10.58
ORD02705,2024-04-23,C0689,P0016,S01,5,209.82,0.15,10.17
ORD02706,2024-09-22,C0008,P0037,S02,1,76.58,0.05,13.1
ORD02707,2022-08-16,C0144,P0042,S01,2,113.88,0.0,0.8
ORD02708,2022-11-14,C0285,P0138,S02,3,229.8,0.05,7.13
ORD02709,2023-09-01,C0095,P0070,S01,3,343.36,0.0,5.75
ORD02710,2022-08-26,C0722,P0027,S01,1,155.96,0.1,12.55
ORD02711,2023-10-06,C0150,P0114,S01,2,238.55,0.1,2.84
ORD02712,2024-06-13,C0502,P0093,S03,1,248.57,0.15,0.0
ORD02713,2024-12-09,C0554,P0033,S01,1,24.03,0.2,9.06
ORD02714,2022-07-29,C0249,P0085,S01,2,90.26,0.2,12.43
ORD02715,2024-11-11,C0672,P0025,S01,1,529.68,0.05,10.64
ORD02716,2024-07-19,C0564,P0033,S01,1,17.92,0.05,12.58
ORD02717,2023-04-03,C0775,P0057,S01,5,33.7,0.1,10.46
ORD02718,2023-04-11,C0792,P0150,S01,1,76.3,0.0,13.19
ORD02719,2024-06-29,C0738,P0062,S02,2,93.09,0.0,1.69
ORD02720,2023-11-11,C0505,P0089,S05,2,238.73,0.0,0.0
ORD02721,2022-02-12,C0192,P0072,S03,2,76.13,0.2,0.0
ORD02722,2024-05-30,C0707,P0013,S01,4,565.8,0.05,14.42
ORD02723,2024-05-28,C0746,P0018,S01,1,559.94,0.05,9.47
ORD02724,2023-04-24,C0381,P0070,S02,1,240.57,0.0,3.73
ORD02725,2022-10-22,C0229,P0024,S02,2,452.92,0.0,4.47
ORD02726,2022-04-30,C0651,P0057,S01,1,35.71,0.05,5.9
ORD02727,2022-11-26,C0303,P0102,S01,1,141.65,0.2,0.16
ORD02728,2023-01-05,C0545,P0003,S01,1,717.45,0.15,14.64
ORD02729,2023-05-29,C0525,P0078,S01,1,24.19,0.0,5.36
ORD02730,2022-09-16,C0351,P0085,S01,4,83.44,0.1,7.81
ORD02731,2023-11-02,C0470,P0081,S01,5,237.52,0.25,13.2
ORD02732,2024-02-26,C0577,P0128,S06,1,246.97,0.0,0.0
ORD02733,2024-01-26,C0782,P0062,S01,2,81.89,0.1,2.08
ORD02734,2023-11-24,C0368,P0075,S01,1,265.06,0.0,3.75
ORD02735,2022-10-13,C0048,P0058,S01,4,44.15,0.0,9.95
ORD02736,2024-06-10,C0454,P0024,S01,1,375.39,0.3,6.23
ORD02737,2022-02-24,C0476,P0105,S02,3,246.44,0.25,11.78
ORD02738,2024-01-06,C0416,P0046,S02,1,154.08,0.2,12.3
ORD02739,2022-01-11,C0364,P0033,S05,5,26.11,0.0,0.0
ORD02740,2024-10-21,C0799,P0137,S08,1,142.89,0.0,6.87
ORD02741,2022-04-03,C0050,P0150,S01,1,70.69,0.0,11.28
ORD02742,2022-06-23,C0060,P0001,S03,1,364.7,0.1,0.0
ORD02743,2023-12-01,C0150,P0097,S01,1,134.53,0.15,8.94
ORD02744,2022-05-12,C0363,P0095,S08,1,290.23,0.15,6.53
ORD02745,2022-10-20,C0799,P0074,S01,3,295.48,0.0,5.18
ORD02746,2023-04-25,C0667,P0099,S03,1,9.2,0.15,0.0
ORD02747,2022-06-04,C0297,P0097,S02,1,123.36,0.0,6.28
ORD02748,2023-12-24,C0083,P0027,S04,5,162.36,0.05,0.0
ORD02749,2023-11-28,C0675,P0046,S02,4,130.53,0.05,13.73
ORD02750,2022-09-14,C0164,P0148,S03,3,177.82,0.1,0.0
ORD02751,2024-09-03,C0679,P0105,S01,2,298.84,0.0,2.52
ORD02752,2022-09-28,C0401,P0030,S02,2,40.43,0.25,1.01
ORD02753,2022-02-19,C0648,P0123,S02,1,107.9,0.0,13.93
ORD02754,2022-09-10,C0160,P0150,S01,1,79.86,0.2,1.79
ORD02755,2024-11-24,C0377,P0132,S02,4,68.27,0.0,5.23
ORD02756,2023-10-01,C0030,P0011,S08,1,26.58,0.2,9.32
ORD02757,2023-05-19,C0579,P0138,S08,1,229.96,0.0,1.66
ORD02758,2022-05-30,C0448,P0067,S01,2,31.85,0.05,14.91
ORD02759,2024-02-18,C0130,P0054,S08,3,212.48,0.05,0.81
ORD02760,2023-06-13,C0207,P0142,S06,1,61.13,0.0,0.0
ORD02761,2023-11-30,C0143,P0135,S01,1,190.71,0.0,5.88
ORD02762,2023-12-25,C0403,P0110,S01,1,32.4,0.2,5.12
ORD02763,2024-01-26,C0500,P0037,S01,1,87.58,0.25,10.13
ORD02764,2023-05-25,C0689,P0094,S02,4,163.38,0.0,12.92
ORD02765,2023-06-17,C0301,P0131,S03,1,150.55,0.0,0.0
ORD02766,2022-09-04,C0641,P0105,S01,1,178.96,0.05,11.67
ORD02767,2024-05-07,C0342,P0137,S07,1,146.86,0.1,0.0
ORD02768,2024-10-05,C0758,P0060,S01,1,126.37,0.05,7.25
ORD02769,2023-03-18,C0142,P0069,S01,2,34.68,0.0,11.32
ORD02770,2023-01-17,C0300,P0051,S07,1,232.6,0.3,0.0
ORD02771,2022-01-13,C0505,P0089,S05,1,259.65,0.2,0.0
ORD02772,2024-02-05,C0299,P0134,S04,1,131.08,0.0,0.0
ORD02773,2024-12-20,C0464,P0075,S03,3,249.0,0.25,0.0
ORD02774,2023-01-31,C0711,P0040,S01,2,95.92,0.15,10.6
ORD02775,2023-10-11,C0500,P0102,S02,2,165.55,0.0,0.1
ORD02776,2023-02-08,C0688,P0057,S01,3,28.56,0.3,3.52
ORD02777,2024-12-01,C0116,P0002,S01,1,1085.63,0.15,5.06
ORD02778,2022-11-07,C0738,P0013,S04,1,956.33,0.25,0.0
ORD02779,2022-09-17,C0792,P0065,S08,2,57.62,0.0,4.62
ORD02780,2023-03-12,C0692,P0116,S03,1,208.37,0.15,0.0
ORD02781,2022-12-07,C0620,P0139,S02,2,89.21,0.1,1.02
ORD02782,2023-02-28,C0656,P0086,S04,2,77.45,0.0,0.0
ORD02783,2022-09-30,C0430,P0095,S01,2,228.78,0.0,4.37
ORD02784,2023-01-20,C0782,P0095,S07,4,209.5,0.25,0.0
ORD02785,2024-02-06,C0080,P0001,S01,1,333.63,0.0,13.14
ORD02786,2024-08-31,C0733,P0136,S04,2,120.53,0.0,0.0
ORD02787,2022-04-10,C0752,P0135,S02,2,267.86,0.15,4.95
ORD02788,2022-03-15,C0063,P0018,S01,1,378.11,0.0,14.3
ORD02789,2024-04-10,C0349,P0131,S01,1,88.32,0.0,4.46
ORD02790,2024-12-05,C0282,P0027,S02,1,172.13,0.0,4.81
ORD02791,2023-10-17,C0202,P0013,S01,2,624.4,0.0,11.75
ORD02792,2023-10-13,C0113,P0115,S02,3,139.07,0.05,9.52
ORD02793,2022-03-15,C0159,P0010,S07,3,514.98,0.1,0.0
ORD02794,2024-12-15,C0496,P0053,S05,1,195.39,0.0,0.0
ORD02795,2024-11-22,C0530,P0109,S08,1,87.59,0.1,2.85
ORD02796,2024-02-29,C0754,P0149,S05,1,24.16,0.0,0.0
ORD02797,2024-04-27,C0737,P0011,S01,1,29.67,0.3,1.17
ORD02798,2023-03-01,C0366,P0066,S03,1,202.52,0.0,0.0
ORD02799,2023-11-02,C0559,P0039,S02,1,165.35,0.0,12.89
ORD02800,2023-05-22,C0168,P0131,S01,1,96.71,0.1,12.81
ORD02801,2022-07-13,C0344,P0124,S03,1,25.24,0.0,0.0
ORD02802,2024-05-26,C0005,P0054,S06,3,257.53,0.0,0.0
ORD02803,2024-11-21,C0474,P0041,S01,3,46.56,0.05,14.02
ORD02804,2023-03-31,C0654,P0018,S02,2,633.03,0.0,12.29
ORD02805,2023-10-18,C0380,P0133,S08,1,48.78,0.3,2.99
ORD02806,2022-01-16,C0484,P0145,S01,2,73.63,0.0,4.33
ORD02807,2024-08-31,C0124,P0030,S07,2,49.05,0.0,0.0
ORD02808,2024-03-09,C0009,P0016,S02,1,169.74,0.0,8.17
ORD02809,2023-07-25,C0692,P0076,S01,1,164.34,0.1,10.37
ORD02810,2022-04-17,C0709,P0124,S04,5,28.79,0.0,0.0
ORD02811,2024-08-30,C0727,P0094,S03,1,143.0,0.0,0.0
ORD02812,2024-07-21,C0622,P0011,S03,2,28.92,0.05,0.0
ORD02813,2023-04-26,C0017,P0069,S01,2,31.49,0.0,11.09
ORD02814,2024-01-17,C0640,P0118,S01,2,63.13,0.0,2.34
ORD02815,2022-06-30,C0250,P0067,S08,2,46.41,0.05,1.31
ORD02816,2024-01-12,C0688,P0123,S01,1,87.2,0.0,6.2
ORD02817,2022-08-23,C0039,P0085,S05,1,65.65,0.0,0.0
ORD02818,2022-11-07,C0517,P0008,S01,1,706.5,0.1,14.33
ORD02819,2023-02-21,C0520,P0074,S02,1,300.34,0.05,5.28
ORD02820,2022-07-02,C0291,P0028,S03,1,350.84,0.0,0.0
ORD02821,2023-06-01,C0424,P0130,S08,1,118.28,0.0,5.88
ORD02822,2024-04-14,C0798,P0038,S02,1,42.31,0.05,2.12
ORD02823,2023-08-18,C0706,P0009,S07,2,670.52,0.0,0.0
ORD02824,2022-06-26,C0018,P0097,S01,2,114.2,0.1,14.72
ORD02825,2023-11-24,C0508,P0037,S07,1,83.99,0.1,0.0
ORD02826,2023-03-21,C0014,P0052,S01,1,260.81,0.15,5.14
ORD02827,2023-04-26,C0534,P0114,S01,1,250.06,0.25,2.88
ORD02828,2022-12-22,C0344,P0060,S04,1,74.97,0.0,0.0
ORD02829,2023-01-04,C0637,P0013,S05,1,1011.65,0.0,0.0
ORD02830,2024-05-04,C0789,P0063,S02,1,299.71,0.25,13.31
ORD02831,2022-02-20,C0144,P0022,S08,2,151.84,0.05,12.12
ORD02832,2022-05-17,C0311,P0147,S05,4,128.07,0.3,0.0
ORD02833,2023-12-13,C0076,P0057,S08,3,27.24,0.0,4.71
ORD02834,2023-12-16,C0691,P0055,S05,1,187.49,0.2,0.0
ORD02835,2024-06-05,C0620,P0052,S02,2,201.97,0.3,2.23
ORD02836,2022-07-13,C0765,P0032,S01,2,56.58,0.1,12.22
ORD02837,2023-12-31,C0416,P0027,S06,1,182.61,0.1,0.0
ORD02838,2022-07-21,C0408,P0123,S07,1,72.57,0.05,0.0
ORD02839,2023-03-20,C0443,P0061,S02,4,92.38,0.1,3.56
ORD02840,2022-02-20,C0795,P0102,S05,1,160.26,0.25,0.0
ORD02841,2022-12-19,C0436,P0048,S02,1,164.57,0.2,9.01
ORD02842,2024-11-20,C0459,P0050,S03,1,64.42,0.0,0.0
ORD02843,2023-10-28,C0657,P0141,S03,4,250.67,0.05,0.0
ORD02844,2022-01-02,C0598,P0149,S01,1,24.19,0.05,3.06
ORD02845,2022-10-05,C0492,P0123,S02,1,92.68,0.3,12.01
ORD02846,2024-10-12,C0563,P0007,S06,4,51.17,0.0,0.0
ORD02847,2024-12-25,C0075,P0008,S08,4,621.07,0.0,13.26
ORD02848,2024-06-21,C0338,P0100,S02,2,32.28,0.1,10.26
ORD02849,2022-10-12,C0406,P0091,S02,1,27.38,0.05,10.35
ORD02850,2022-06-14,C0539,P0079,S02,1,93.52,0.1,0.84
ORD02851,2022-03-31,C0269,P0048,S01,2,161.42,0.0,3.61
ORD02852,2024-07-04,C0358,P0126,S03,5,116.05,0.1,0.0
ORD02853,2023-02-06,C0749,P0027,S07,1,145.03,0.0,0.0
ORD02854,2024-11-04,C0506,P0010,S01,2,524.93,0.3,4.47
ORD02855,2023-12-07,C0166,P0047,S01,1,68.72,0.1,13.66
ORD02856,2022-02-02,C0014,P0011,S05,1,19.86,0.0,0.0
ORD02857,2022-12-20,C0143,P0109,S01,3,68.89,0.05,1.85
ORD02858,2023-05-05,C0026,P0074,S04,1,205.1,0.2,0.0
ORD02859,2023-07-22,C0418,P0095,S04,4,280.5,0.0,0.0
ORD02860,2024-02-19,C0214,P0127,S02,1,184.14,0.25,14.49
ORD02861,2023-03-25,C0288,P0017,S02,1,240.71,0.05,11.12
ORD02862,2024-05-07,C0204,P0132,S04,4,69.73,0.05,0.0
ORD02863,2023-08-31,C0678,P0059,S08,1,22.79,0.05,8.31
ORD02864,2023-03-19,C0307,P0101,S02,1,14.79,0.0,2.93
ORD02865,2024-08-01,C0483,P0135,S01,2,212.34,0.1,13.75
ORD02866,2023-05-15,C0790,P0105,S06,2,231.0,0.1,0.0
ORD02867,2023-05-31,C0612,P0111,S04,3,79.62,0.0,0.0
ORD02868,2023-09-18,C0370,P0016,S08,1,211.87,0.0,5.08
ORD02869,2023-07-06,C0751,P0043,S06,1,19.69,0.0,0.0
ORD02870,2022-12-19,C0581,P0051,S01,1,318.06,0.0,8.96
ORD02871,2023-10-07,C0683,P0089,S03,2,314.48,0.0,0.0
ORD02872,2022-02-28,C0344,P0036,S03,1,165.63,0.0,0.0
ORD02873,2022-01-10,C0024,P0088,S04,5,155.57,0.0,0.0
ORD02874,2023-03-06,C0143,P0017,S08,2,289.11,0.15,3.4
ORD02875,2023-11-09,C0115,P0026,S01,2,863.17,0.1,13.79
ORD02876,2022-12-08,C0472,P0048,S06,1,143.69,0.05,0.0
ORD02877,2023-12-06,C0537,P0014,S02,1,188.35,0.0,14.42
ORD02878,2023-12-18,C0083,P0088,S01,3,177.37,0.3,7.34
ORD02879,2022-06-15,C0097,P0083,S01,2,88.92,0.25,13.64
ORD02880,2023-12-06,C0774,P0081,S04,2,257.52,0.1,0.0
ORD02881,2024-05-05,C0557,P0048,S06,1,175.95,0.0,0.0
ORD02882,2024-06-24,C0144,P0025,S06,2,524.76,0.2,0.0
ORD02883,2022-12-08,C0104,P0066,S01,1,141.57,0.05,6.51
ORD02884,2024-12-12,C0402,P0114,S01,2,282.33,0.25,5.45
ORD02885,2024-05-18,C0618,P0022,S06,1,166.81,0.15,0.0
ORD02886,2023-11-20,C0763,P0112,S02,1,64.86,0.0,9.35
ORD02887,2023-11-07,C0147,P0139,S08,1,123.62,0.1,12.08
ORD02888,2024-05-07,C0178,P0026,S08,1,910.95,0.15,5.93
ORD02889,2024-12-23,C0040,P0136,S01,1,68.77,0.25,6.03
ORD02890,2022-04-28,C0411,P0063,S01,1,263.18,0.1,6.76
ORD02891,2022-12-26,C0110,P0061,S01,1,132.23,0.0,5.35
ORD02892,2024-01-30,C0190,P0120,S03,1,169.64,0.15,0.0
ORD02893,2023-08-23,C0644,P0074,S01,4,187.22,0.05,11.24
ORD02894,2023-05-25,C0231,P0096,S08,1,147.77,0.0,3.06
ORD02895,2022-11-18,C0496,P0150,S02,2,72.55,0.0,11.23
ORD02896,2022-02-02,C0118,P0150,S08,4,82.61,0.1,3.24
ORD02897,2023-11-27,C0219,P0116,S07,2,322.6,0.2,0.0
ORD02898,2024-10-28,C0161,P0040,S01,2,146.11,0.0,14.36
ORD02899,2024-06-25,C0446,P0118,S05,1,55.16,0.0,0.0
ORD02900,2022-10-08,C0500,P0116,S01,2,245.17,0.0,13.47
ORD02901,2022-06-15,C0058,P0051,S01,1,280.88,0.0,10.61
ORD02902,2022-12-30,C0761,P0097,S06,1,127.95,0.05,0.0
ORD02903,2022-04-24,C0516,P0081,S02,3,238.47,0.0,1.85
ORD02904,2022-04-08,C0280,P0053,S02,2,218.32,0.1,0.01
ORD02905,2022-10-27,C0555,P0109,S02,1,49.34,0.2,14.66
ORD02906,2022-09-28,C0050,P0019,S07,1,348.09,0.0,0.0
ORD02907,2023-07-30,C0559,P0026,S01,1,825.1,0.0,12.59
ORD02908,2022-12-13,C0178,P0061,S01,2,117.92,0.0,2.3
ORD02909,2024-04-21,C0244,P0003,S02,2,798.5,0.1,9.0
ORD02910,2024-05-27,C0044,P0012,S01,1,1056.33,0.0,11.55
ORD02911,2024-07-24,C0276,P0062,S03,4,105.96,0.0,0.0
ORD02912,2024-12-27,C0107,P0083,S01,1,102.67,0.05,5.12
ORD02913,2022-06-14,C0371,P0078,S01,1,28.84,0.1,1.03
ORD02914,2023-12-06,C0615,P0030,S01,1,66.53,0.0,1.79
ORD02915,2024-06-18,C0705,P0030,S05,2,47.4,0.05,0.0
ORD02916,2023-05-08,C0110,P0103,S01,1,112.14,0.2,8.96
ORD02917,2024-06-21,C0382,P0007,S02,1,59.82,0.0,7.1
ORD02918,2024-12-10,C0048,P0074,S01,1,285.73,0.1,5.1
ORD02919,2022-05-21,C0391,P0101,S01,1,17.86,0.15,1.32
ORD02920,2022-01-02,C0074,P0029,S06,1,665.74,0.0,0.0
ORD02921,2023-09-03,C0384,P0027,S01,2,240.6,0.0,2.73
ORD02922,2024-05-13,C0269,P0107,S02,3,115.03,0.0,2.48
ORD02923,2024-02-12,C0397,P0145,S03,4,96.38,0.25,0.0
ORD02924,2023-03-20,C0799,P0144,S08,1,91.74,0.0,9.53
ORD02925,2023-03-27,C0412,P0059,S05,2,14.82,0.0,0.0
ORD02926,2023-12-07,C0765,P0047,S08,3,75.87,0.15,0.62
ORD02927,2022-12-10,C0393,P0015,S01,1,160.22,0.0,8.4
ORD02928,2023-06-26,C0593,P0038,S01,2,40.44,0.0,10.0
ORD02929,2024-11-17,C0128,P0123,S02,1,90.67,0.05,14.3
ORD02930,2024-07-03,C0668,P0103,S01,3,106.45,0.0,13.95
ORD02931,2024-07-06,C0672,P0134,S01,2,101.74,0.2,3.88
ORD02932,2024-07-08,C0324,P0015,S01,3,129.52,0.0,10.89
ORD02933,2022-09-12,C0420,P0140,S05,5,210.84,0.0,0.0
ORD02934,2022-07-14,C0679,P0137,S01,4,131.84,0.3,7.99
ORD02935,2024-06-05,C0648,P0055,S06,3,179.72,0.2,0.0
ORD02936,2023-10-04,C0097,P0063,S08,1,252.22,0.0,2.49
ORD02937,2024-04-28,C0624,P0079,S02,1,97.77,0.1,9.26
ORD02938,2022-05-26,C0539,P0055,S07,2,223.93,0.1,0.0
ORD02939,2022-04-20,C0715,P0043,S01,3,17.52,0.1,13.84
ORD02940,2022-01-27,C0506,P0110,S01,3,31.71,0.1,8.88
ORD02941,2022-08-24,C0432,P0050,S08,3,46.17,0.0,10.0
ORD02942,2024-12-15,C0038,P0149,S05,1,21.65,0.1,0.0
ORD02943,2022-04-26,C0616,P0042,S02,1,153.32,0.05,7.35
ORD02944,2023-11-13,C0712,P0088,S02,5,187.09,0.2,5.02
ORD02945,2022-09-11,C0751,P0072,S01,2,61.95,0.0,2.96
ORD02946,2023-12-02,C0072,P0070,S06,2,335.56,0.0,0.0
ORD02947,2024-03-20,C0367,P0067,S01,3,36.12,0.15,1.27
ORD02948,2023-05-31,C0322,P0025,S02,3,420.77,0.1,9.87
ORD02949,2024-08-21,C0678,P0134,S05,3,96.06,0.1,0.0
ORD02950,2023-09-19,C0552,P0149,S02,2,17.25,0.25,8.37
ORD02951,2022-12-27,C0496,P0118,S03,4,52.23,0.0,0.0
ORD02952,2022-07-10,C0066,P0131,S01,1,155.72,0.3,13.84
ORD02953,2024-08-21,C0464,P0110,S01,2,27.25,0.0,4.92
ORD02954,2023-01-05,C0662,P0044,S01,3,298.56,0.0,0.55
ORD02955,2024-12-11,C0063,P0059,S02,4,18.04,0.0,5.04
ORD02956,2023-04-26,C0015,P0079,S01,2,133.91,0.1,0.18
ORD02957,2023-09-27,C0304,P0044,S05,2,268.33,0.2,0.0
ORD02958,2022-11-15,C0162,P0008,S04,1,949.41,0.2,0.0
ORD02959,2024-01-24,C0450,P0079,S02,2,104.81,0.25,1.28
ORD02960,2024-11-20,C0345,P0017,S02,1,383.86,0.1,7.77
ORD02961,2023-08-07,C0360,P0127,S01,2,251.06,0.15,3.55
ORD02962,2023-01-30,C0319,P0082,S06,1,177.9,0.2,0.0
ORD02963,2022-07-11,C0521,P0015,S08,1,172.42,0.2,1.12
ORD02964,2022-05-25,C0326,P0052,S02,2,166.92,0.0,12.56
ORD02965,2022-12-26,C0248,P0045,S02,2,65.16,0.05,2.92
ORD02966,2024-05-17,C0584,P0043,S01,1,15.36,0.0,11.53
ORD02967,2023-05-28,C0641,P0017,S06,3,213.85,0.0,0.0
ORD02968,2023-09-18,C0302,P0039,S01,1,206.35,0.0,1.79
ORD02969,2023-01-20,C0207,P0049,S06,2,112.03,0.05,0.0
ORD02970,2023-06-12,C0105,P0095,S08,2,158.59,0.0,12.51
ORD02971,2024-11-05,C0295,P0093,S01,1,165.55,0.1,0.68
ORD02972,2022-10-01,C0022,P0088,S02,1,176.56,0.2,12.66
ORD02973,2022-02-14,C0168,P0089,S08,3,215.46,0.1,6.33
ORD02974,2024-12-07,C0624,P0096,S01,5,101.89,0.05,6.74
ORD02975,2022-01-17,C0620,P0110,S07,1,28.54,0.0,0.0
ORD02976,2024-08-21,C0265,P0012,S02,3,962.99,0.05,4.99
ORD02977,2022-01-10,C0281,P0088,S01,2,162.36,0.05,1.6
ORD02978,2024-05-30,C0626,P0138,S03,1,185.05,0.05,0.0
ORD02979,2022-08-07,C0444,P0006,S03,1,116.7,0.0,0.0
ORD02980,2022-06-15,C0537,P0056,S01,5,307.5,0.15,14.49
ORD02981,2024-07-06,C0492,P0101,S06,1,18.78,0.15,0.0
ORD02982,2022-01-01,C0556,P0020,S05,1,348.75,0.0,0.0
ORD02983,2022-07-16,C0268,P0075,S03,2,216.06,0.0,0.0
ORD02984,2024-01-24,C0590,P0112,S02,1,57.17,0.3,4.28
ORD02985,2023-07-24,C0662,P0005,S01,1,169.14,0.2,6.83
ORD02986,2023-04-15,C0047,P0080,S01,2,37.62,0.25,11.37
ORD02987,2022-12-31,C0074,P0112,S02,2,43.74,0.1,4.77
ORD02988,2023-11-10,C0308,P0032,S08,3,67.64,0.0,0.84
ORD02989,2023-05-08,C0439,P0126,S05,3,123.85,0.2,0.0
ORD02990,2023-09-09,C0645,P0019,S02,3,524.13,0.05,9.16
ORD02991,2023-08-12,C0573,P0105,S07,2,266.78,0.0,0.0
ORD02992,2024-11-14,C0738,P0005,S06,1,131.54,0.0,0.0
ORD02993,2022-10-17,C0387,P0148,S03,1,131.63,0.2,0.0
ORD02994,2023-03-03,C0659,P0076,S08,3,255.84,0.0,8.39
ORD02995,2024-09-29,C0386,P0135,S05,1,271.56,0.0,0.0
ORD02996,2023-11-02,C0199,P0014,S05,1,156.3,0.0,0.0
ORD02997,2023-07-31,C0413,P0067,S02,2,31.29,0.15,14.46
ORD02998,2023-05-16,C0074,P0138,S04,1,186.35,0.0,0.0
ORD02999,2024-06-19,C0489,P0023,S05,2,302.79,0.0,0.0
ORD03000,2024-07-03,C0473,P0092,S02,1,150.52,0.1,10.25
ORD03001,2022-10-06,C0456,P0101,S02,2,18.43,0.05,8.63
ORD03002,2023-11-16,C0195,P0091,S02,1,29.87,0.0,8.73
ORD03003,2023-05-07,C0430,P0120,S03,1,182.63,0.0,0.0
ORD03004,2022-11-04,C0432,P0123,S02,1,88.94,0.1,13.2
ORD03005,2023-12-20,C0078,P0023,S01,1,310.95,0.0,13.49
ORD03006,2023-03-02,C0034,P0015,S03,1,194.58,0.2,0.0
ORD03007,2024-02-03,C0154,P0130,S01,1,113.81,0.0,4.65
ORD03008,2023-05-16,C0671,P0086,S04,1,78.34,0.0,0.0
ORD03009,2022-03-17,C0585,P0008,S05,1,1036.94,0.15,0.0
ORD03010,2023-09-23,C0432,P0093,S01,2,254.08,0.15,10.15
ORD03011,2024-10-24,C0322,P0103,S08,1,81.75,0.0,2.76
ORD03012,2023-10-14,C0284,P0115,S02,1,212.19,0.15,7.11
ORD03013,2024-08-21,C0523,P0024,S03,2,292.75,0.05,0.0
ORD03014,2022-01-01,C0751,P0119,S03,1,273.78,0.1,0.0
ORD03015,2024-02-25,C0726,P0038,S03,2,23.41,0.15,0.0
ORD03016,2024-01-26,C0018,P0096,S02,2,127.85,0.0,7.03
ORD03017,2022-12-03,C0004,P0060,S05,2,75.09,0.0,0.0
ORD03018,2022-02-05,C0697,P0124,S01,2,47.6,0.0,3.14
ORD03019,2022-11-15,C0364,P0015,S01,4,138.36,0.05,3.05
ORD03020,2024-02-10,C0315,P0125,S02,1,81.16,0.1,6.38
ORD03021,2022-07-04,C0348,P0129,S01,1,7.95,0.2,0.32
ORD03022,2022-09-20,C0621,P0084,S01,1,16.55,0.25,6.69
ORD03023,2022-12-07,C0517,P0058,S02,1,72.53,0.0,13.28
ORD03024,2022-06-18,C0424,P0105,S01,3,191.53,0.05,8.08
ORD03025,2023-09-12,C0209,P0024,S08,1,446.47,0.1,5.82
ORD03026,2022-01-18,C0383,P0132,S01,4,81.83,0.3,2.01
ORD03027,2023-10-14,C0358,P0021,S01,2,745.81,0.05,11.27
ORD03028,2024-01-17,C0501,P0031,S03,1,224.28,0.2,0.0
ORD03029,2024-12-06,C0175,P0020,S08,2,315.02,0.0,5.45
ORD03030,2022-08-15,C0777,P0089,S03,1,323.65,0.0,0.0
ORD03031,2022-07-18,C0546,P0080,S05,2,32.66,0.05,0.0
ORD03032,2024-02-28,C0721,P0033,S03,3,21.33,0.0,0.0
ORD03033,2022-11-18,C0589,P0095,S02,3,249.06,0.3,11.48
ORD03034,2022-07-28,C0322,P0132,S01,4,86.1,0.0,3.07
ORD03035,2022-06-28,C0091,P0103,S01,1,111.1,0.2,11.08
ORD03036,2023-12-31,C0065,P0014,S01,1,151.57,0.0,5.81
ORD03037,2023-09-22,C0452,P0116,S02,2,214.91,0.0,4.57
ORD03038,2024-04-14,C0311,P0141,S04,1,358.24,0.05,0.0
ORD03039,2024-06-04,C0334,P0079,S08,1,115.35,0.15,10.77
ORD03040,2023-01-12,C0145,P0026,S02,2,973.1,0.25,5.66
ORD03041,2023-07-01,C0427,P0015,S01,1,214.91,0.1,6.52
ORD03042,2022-07-30,C0712,P0027,S05,5,243.34,0.0,0.0
ORD03043,2022-07-11,C0652,P0135,S01,2,214.79,0.0,14.22
ORD03044,2022-09-10,C0428,P0037,S06,4,74.66,0.0,0.0
ORD03045,2022-06-21,C0365,P0128,S08,1,219.1,0.1,11.34
ORD03046,2023-07-09,C0764,P0023,S01,1,265.18,0.0,9.12
ORD03047,2023-12-22,C0565,P0034,S03,1,261.25,0.0,0.0
ORD03048,2022-10-26,C0274,P0119,S03,2,294.03,0.15,0.0
ORD03049,2022-06-30,C0735,P0048,S06,1,125.05,0.3,0.0
ORD03050,2024-11-22,C0045,P0098,S01,1,90.22,0.15,4.5
ORD03051,2023-01-08,C0368,P0108,S06,4,213.22,0.0,0.0
ORD03052,2023-11-30,C0024,P0149,S01,1,15.87,0.05,5.32
ORD03053,2024-10-31,C0705,P0101,S01,1,13.56,0.25,0.86
ORD03054,2023-11-06,C0442,P0091,S06,1,41.16,0.1,0.0
ORD03055,2024-12-23,C0454,P0131,S05,1,151.97,0.05,0.0
ORD03056,2023-05-02,C0675,P0100,S08,1,27.95,0.0,8.97
ORD03057,2023-02-01,C0287,P0003,S02,2,770.56,0.1,6.29
ORD03058,2022-02-01,C0213,P0005,S01,3,176.08,0.15,6.16
ORD03059,2024-12-03,C0748,P0083,S01,1,98.4,0.15,0.11
ORD03060,2023-08-17,C0266,P0032,S02,2,59.79,0.0,9.92
ORD03061,2024-01-11,C0132,P0113,S03,2,188.01,0.2,0.0
ORD03062,2024-04-17,C0578,P0015,S01,1,165.48,0.1,14.69
ORD03063,2024-03-17,C0262,P0143,S07,3,137.35,0.05,0.0
ORD03064,2024-12-18,C0340,P0106,S02,2,75.43,0.1,13.65
ORD03065,2022-12-08,C0680,P0137,S01,4,171.26,0.05,8.73
ORD03066,2022-12-04,C0779,P0001,S05,2,429.8,0.0,0.0
ORD03067,2024-02-04,C0523,P0112,S02,1,62.4,0.15,6.85
